gene_name,gene_id,chrom,start,end,n_snps,fst_afr_sas,fst_afr_mel,fst_mel_sas,fst_afr_eur,fst_eur_mel,pbs1_african,pbs2_african,pbs3_melanesian,pbs4_melanesian
CHL1,ENSG00000134121,chr3,186762,419417,2398,0.48451849781126666,0.5715634630691546,0.5137131024884102,0.5279944313262825,0.5002378348669784,0.394655005673185,0.45237709452992564,0.4529576514186631,0.3952355625619226
CNTN6,ENSG00000134115,chr3,1082657,1414217,3149,0.36656109983519103,0.4745336093881859,0.4174683318270189,0.34848203453993193,0.40779243638512414,0.27984452526937137,0.2740106318053277,0.3636245224119521,0.36945841587599576
CNTN4,ENSG00000144619,chr3,2088812,3067959,8873,0.3979474600016052,0.46898456536200367,0.42634269175792316,0.39739660490933504,0.42706446117170027,0.2923258339318477,0.2912390715009256,0.3406383571159204,0.3417251195468425
IL5RA,ENSG00000091181,chr3,3056323,3136613,801,0.476685516717232,0.5430784662541004,0.44340165434469014,0.4641910322281431,0.44822697797510525,0.42245244422528433,0.4063013385068907,0.3607911571911908,0.3769422629095844
TRNT1,ENSG00000072756,chr3,3116932,3160879,428,0.5080428786274447,0.6885762705502588,0.6902427912374116,0.5338360736472898,0.6882484836266175,0.3519990260403877,0.38213496153676296,0.8146017939732397,0.7844658584768643
CRBN,ENSG00000113851,chr3,3134627,3189727,486,0.5135062125840129,0.7178840183678145,0.749830490569379,0.5688308417334529,0.7384522157422029,0.3001758022235742,0.38277675836597547,0.9652612079902293,0.8826602518478279
SUMF1,ENSG00000144455,chr3,3690813,4477273,6518,0.439446111249607,0.4584535071386253,0.4505431651764041,0.46998246756075474,0.4620144546530451,0.2966655960407295,0.31412398158830196,0.31666076079294864,0.29920237524537613
LRRN1,ENSG00000175928,chr3,3789430,3859834,538,0.4531933502448116,0.4844780049458396,0.4434279786242993,0.5349896284422692,0.5073716119872894,0.34013831191380284,0.36013535610637415,0.32243699710319607,0.3024399529106247
SETMAR,ENSG00000170364,chr3,4293303,4327567,288,0.3335043914616526,0.3621919047761619,0.2567345800066866,0.33499886897584213,0.32386416224690984,0.27936874484320645,0.23316154495247532,0.17034908722608946,0.21655628711682062
ITPR1,ENSG00000150995,chr3,4483344,4857506,2985,0.4730527696906663,0.539980565388267,0.5016281264059411,0.479361881466505,0.5024356376333545,0.36036633121507256,0.3655781253953052,0.4161202100204529,0.41090841584022025
BHLHE40,ENSG00000134107,chr3,4969436,4995323,147,0.3502141166736551,0.48101860024190113,0.45540365751177325,0.5028548618984997,0.46234681799791116,0.23964460048849556,0.3671094662041194,0.41624263458635125,0.2887777688707274
ARL8B,ENSG00000134108,chr3,5112248,5190911,48,0.4529960000163431,0.4603501258879597,0.4519983249028095,0.5527386789177603,0.5376533588730007,0.3093284798491369,0.3250033057417248,0.3075062511387213,0.2918314252461334
EDEM1,ENSG00000134109,chr3,5177645,5229958,359,0.6032106518586027,0.4571774750852295,0.4226619995128689,0.6877382816711125,0.5460905266805888,0.49299760400387854,0.4925144787286913,0.11797525024632466,0.11845837552151195
GRM7,ENSG00000196277,chr3,6760000,7751533,8114,0.3980474710060323,0.430023798499318,0.4095123953884062,0.39055065661468674,0.3777252205568451,0.27146536407201105,0.2914932999240658,0.2906953067063484,0.2706673708542937
LMCD1,ENSG00000071282,chr3,8491806,8584668,650,0.2853840661351821,0.23748003793544112,0.16859123141611906,0.30821335677605544,0.20684069018591747,0.21125146083900737,0.2039365493036357,0.059875130247448366,0.06719004178282001
SSUH2,ENSG00000125046,chr3,8609399,8755040,1035,0.3861961857039809,0.3556050526564056,0.32669677022186816,0.35026972199319234,0.33609527153485713,0.26598195232905125,0.2305124033379504,0.17346151625066117,0.20893106524176208
CAV3,ENSG00000182533,chr3,8723801,8851808,1090,0.3426392344497264,0.41974323825046533,0.3833256477913294,0.3592996401739088,0.3936467467539535,0.24019634744599694,0.24459271642659397,0.3040882332835548,0.29969186430295786
OXTR,ENSG00000180914,chr3,8740380,8779628,333,0.3146596070825772,0.33594149089264413,0.26603237212169734,0.30388097118516855,0.25158831696634404,0.2389671511963052,0.2409087790483481,0.1704178660658598,0.16847623821381694
RAD18,ENSG00000070950,chr3,8765401,8973773,1690,0.402700866655164,0.5413367812633367,0.5240198202971189,0.42893096864462466,0.4923249945577254,0.27619861588832256,0.3308852291824725,0.5032404505861419,0.4485538372919918
SRGAP3,ENSG00000196220,chr3,8970590,9373053,2600,0.4047130497458921,0.49997788329811993,0.42932082466755095,0.39072709119809396,0.400799092620409,0.3254432883464967,0.33821680060592174,0.36765965978795645,0.3548861475285313
THUMPD3,ENSG00000134077,chr3,9352970,9396791,233,0.5434873853547953,0.5445049678102506,0.5659065966319786,0.4890883478900931,0.4976948104241006,0.3680069308252633,0.38469083392329967,0.4183635377956993,0.4016796346976629
SETD5,ENSG00000168137,chr3,9387614,9489240,430,0.4223570776060467,0.4086449766703986,0.42407384178084373,0.481223068853084,0.40710994461216965,0.26118114207013854,0.32943685885967494,0.26415758356996577,0.1959018667804293
LHFPL4,ENSG00000156959,chr3,9488360,9563822,475,0.45833415990383974,0.47814372960922313,0.3633963256411536,0.5178488889072642,0.39198269745239106,0.4059305398271724,0.44115441969156605,0.24443253326543812,0.20920865340104455
MTMR14,ENSG00000163719,chr3,9639432,9712393,366,0.3086677169035342,0.29361913858411703,0.34497109528877384,0.3238334211867181,0.34477700302591757,0.14682975310182084,0.15806844511259363,0.20077097008346487,0.18953227807269202
CPNE9,ENSG00000144550,chr3,9693825,9739908,188,0.3458458373915334,0.5687233843961362,0.5811185526316769,0.29426895436325357,0.5556345366523543,0.19762524346082322,0.18920936249112202,0.6433803517378883,0.6517962327075895
BRPF1,ENSG00000156983,chr3,9721728,9758019,141,0.5260149773279179,0.7303648978304629,0.6165412615218557,0.4999633195127346,0.6065698076335942,0.5493710035407522,0.5354539505217377,0.7613147039530552,0.7752317569720697
OGG1,ENSG00000114026,chr3,9739943,9798219,237,0.2678134063923289,0.598042706980165,0.5498938020307124,0.3716713025254872,0.5684108181576566,0.21242879595360947,0.26791008347159634,0.698980636322046,0.643499348804059
CAMK1,ENSG00000134072,chr3,9747346,9779992,120,0.1985610616122076,0.6306878647643087,0.551614307976162,0.30781257776342896,0.4938092669108777,0.20767904715809343,0.34158493917928895,0.788434050403346,0.6545281583821504
TADA3,ENSG00000171148,chr3,9769966,9803011,148,0.2585684404982178,0.5006829679687388,0.4165382588989289,0.3375879817527331,0.5014391057709684,0.2274550373060067,0.20517602035351423,0.46705901293229246,0.4893380298847849
ARPC4,ENSG00000241553,chr3,9782494,9817101,166,0.3044442051539396,0.40436917063353844,0.3614354126767976,0.3406400084776723,0.43718810610904096,0.21632290599624615,0.17990501067758202,0.3018113116511941,0.33822920696985825
ARPC4-TTLL3,ENSG00000250151,chr3,9783081,9845401,350,0.36792329839364535,0.38077574259844504,0.3089773701843779,0.4622581795203411,0.3789665835897493,0.284224802301262,0.311647057909751,0.19506297978258502,0.1676407241740961
TTLL3,ENSG00000214021,chr3,9798085,9865138,388,0.3916687492257966,0.4325865574406341,0.33658388929580435,0.46456299213746227,0.4198017696407731,0.3266749613487045,0.32347681821064295,0.2399921040353274,0.24319024717338894
RPUSD3,ENSG00000156990,chr3,9827848,9854602,138,0.39504533968816835,0.4051365336961275,0.3129996120013174,0.5029755585121599,0.34346315074997746,0.32330235578533684,0.39888149362842296,0.19612101237992413,0.12054187453683807
CIDEC,ENSG00000187288,chr3,9856710,9890255,209,0.46262654577235246,0.6850253981453027,0.627559300409494,0.3740159666371853,0.5526407921075157,0.39432390178427,0.40965013822625496,0.7609393706556362,0.7456131342136514
JAGN1,ENSG00000171135,chr3,9880573,9904349,149,0.3711640442032159,0.6132214042040077,0.5600729285457243,0.23826227115086446,0.5465980226082529,0.2963206994708386,0.21553982214514383,0.6535821540817137,0.7343630314074086
IL17RE,ENSG00000163701,chr3,9892611,9926402,225,0.33736922407101316,0.606329001535197,0.4565394582744382,0.29188174576482373,0.40960228947123745,0.3669894576942971,0.37521251886909507,0.5652502900982057,0.5570272289234077
IL17RC,ENSG00000163702,chr3,9907073,9943630,197,0.3890745468054363,0.536880258165472,0.4550052260298807,0.39949798577483714,0.44525088712067007,0.3277854491841667,0.34525980178710125,0.44198418747570967,0.4245098348727751
RP11-1020A11.3,ENSG00000288550,chr3,9907115,9955385,248,0.3612664877369598,0.5452682273502285,0.4575867604105729,0.3569251662041665,0.44719840593545573,0.312294180720433,0.3183928004295673,0.4757533638003252,0.46965474409119096
CRELD1,ENSG00000163703,chr3,9923792,9955413,139,0.42379813231909325,0.5593884913595503,0.5379503031024817,0.44049928185900245,0.5054400396396528,0.2994030574451435,0.3481076557566721,0.5201886671275631,0.4714840688160345
PRRT3,ENSG00000163704,chr3,9935541,9962408,102,0.41144340546608793,0.4803081664098613,0.3609559027440606,0.3945884567776739,0.38065014653332085,0.3684098215344861,0.3386405558467007,0.28610944925666104,0.3158787149444464
EMC3,ENSG00000125037,chr3,9952536,10021116,139,0.2744673831120428,0.35846165395627216,0.22487171515518786,0.26657787958840584,0.157229714028559,0.25500441824318704,0.2914296647333357,0.18888190287547293,0.1524566563853242
FANCD2,ENSG00000144554,chr3,10016369,10111932,350,0.1676578945484953,0.21103744315525522,0.12738273647999077,0.15571545766978737,0.10778099757995517,0.1421449597417947,0.1461292316727054,0.09489145599110092,0.09090718406019024
FANCD2OS,ENSG00000163705,chr3,10071316,10118255,200,0.19732913701287225,0.2025321546949872,0.06038171986489774,0.19622045219414166,0.0706691827313578,0.19192136330418647,0.18572675150758636,0.03439240119855361,0.0405870129951537
BRK1,ENSG00000254999,chr3,10105674,10137190,58,0.15256230442373556,0.2317934446505875,0.07372221577115326,0.1920572314430593,0.08923576012600204,0.17632674066929593,0.19174473789627816,0.08736988904846836,0.07195189182148616
VHL,ENSG00000134086,chr3,10131777,10163667,124,0.5299275638084443,0.3264132960813812,0.3732683508633994,0.5641313314304275,0.42975788654420605,0.3413851049561065,0.3319293035413874,0.05375345013088212,0.0632092515456012
IRAK2,ENSG00000134070,chr3,10154918,10253745,641,0.3732266164667095,0.30518196362400746,0.26797125489909096,0.3934564330450943,0.28198945822576343,0.2596700113928013,0.2664064888692069,0.10443527446894213,0.0976987969925365
TATDN2,ENSG00000157014,chr3,10238022,10291218,365,0.48488028412739836,0.4447338054551845,0.378793552073479,0.4039568642466331,0.3162437123107771,0.3877858948842263,0.36279808006121606,0.20052175552660972,0.22550957034962
RP11-438J1.1,ENSG00000272410,chr3,10239371,10295796,383,0.47608743733513015,0.41581894524960594,0.3911970177026139,0.33245347808733244,0.32560000116201887,0.3438571094372155,0.2738793201569035,0.1936872095070702,0.26366499878738214
GHRL,ENSG00000157017,chr3,10275665,10302947,170,0.43978862006569674,0.37197574169470665,0.3327997244871319,0.3313540181011625,0.2317540636691703,0.3199762863463955,0.3020158259206303,0.14520019903890907,0.1631606594646743
SEC13,ENSG00000157020,chr3,10283130,10331112,296,0.41950448221975395,0.3264313913147507,0.34530836592223946,0.3352621588831608,0.23123306062796986,0.2577238383805607,0.2702802671183866,0.13744158106750237,0.12488515232967651
ATP2B2,ENSG00000157087,chr3,10314022,10718007,0,,,,,,,,,
SLC6A11,ENSG00000132164,chr3,10806200,10950714,939,0.384380804758948,0.3782789181137114,0.3492375319063235,0.3322857059678075,0.3315840275197074,0.2653899143266303,0.2381570113714175,0.20987379389195263,0.23710669684716543
