gene_name,gene_id,chrom,start,end,n_snps,fst_afr_sas,fst_afr_mel,fst_mel_sas,fst_afr_eur,fst_eur_mel,pbs1_african,pbs2_african,pbs3_melanesian,pbs4_melanesian
OR4F5,ENSG00000186092,chr1,55418,81585,0,,,,,,,,,
OR4F29,ENSG00000284733,chr1,440739,461678,0,,,,,,,,,
OR4F16,ENSG00000284662,chr1,675678,696673,0,,,,,,,,,
SAMD11,ENSG00000187634,chr1,913922,954575,381,0.522854471749689,0.4970915535918924,0.5143955964272516,0.6223831706347082,0.5535648782958803,0.3524599567651516,0.427380611797658,0.3348871837772291,0.25996652874472265
NOC2L,ENSG00000188976,chr1,934202,969309,244,0.6184439555450008,0.5918536175542508,0.6234564225428354,0.6570462724372402,0.583310991238324,0.4414527135438412,0.5454370083190667,0.4546766748761817,0.35069238010095605
KLHL17,ENSG00000187961,chr1,950583,975719,68,0.6131395405222729,0.5660602744042105,0.6921970127285387,0.6973963457713213,0.722678077174183,0.3031227520257711,0.3738023829540098,0.5317268836165285,0.46104725268828994
PLEKHN1,ENSG00000187583,chr1,956481,985865,48,0.5606979960091983,0.5708247349723296,0.3134122280177853,0.4824747780874689,0.3090356184695808,0.6462184294434467,0.5674599572617341,0.19967147085367604,0.27842994303538854
PERM1,ENSG00000187642,chr1,965203,992093,61,0.5961916663183492,0.6241572364502682,0.4344594531995516,0.5353926732215644,0.45229600783678203,0.6577130275390582,0.5715633977678665,0.3208713775642672,0.40702100733545904
HES4,ENSG00000188290,chr1,988961,1010172,95,0.5851443520513757,0.6303962434854268,0.6025966945417681,0.5023751742000591,0.5458022278240261,0.4761723999384599,0.45200503449883295,0.5191513755978925,0.5433187410375195
ISG15,ENSG00000187608,chr1,991137,1024540,123,0.610216942860655,0.6653582000316047,0.633673067004909,0.5506465314446457,0.5921017911395003,0.5163152233340041,0.49895120755357625,0.5783793497084453,0.5957433654888731
AGRN,ENSG00000188157,chr1,1010119,1066118,28,0.7946864921308832,0.7968896978685631,0.8399896760843176,0.7946955101937322,0.9048269963762923,0.6723531536302422,0.4126041100895408,0.921652933623454,1.1814019771641557
RNF223,ENSG00000237330,chr1,1060966,1084306,0,,,,,,,,,
C1orf159,ENSG00000131591,chr1,1071817,1126361,0,,,,,,,,,
TTLL10,ENSG00000162571,chr1,1163879,1207936,132,0.3027343517618602,0.29423398034058873,0.2574141467961273,0.25619957588637954,0.24718374281981795,0.20572176774299156,0.18025997264897622,0.14274974558964068,0.16821154068365596
TNFRSF18,ENSG00000186891,chr1,1193507,1216592,103,0.22855950512438644,0.19597812410877546,0.23658569504460655,0.21146194896946346,0.20531381883422697,0.10383507013540105,0.11294771733840595,0.1142937312179918,0.10518108401498692
TNFRSF4,ENSG00000186827,chr1,1201339,1224153,142,0.23693385410090284,0.3093430322698615,0.3180876556226135,0.1740244984798407,0.224708917868817,0.12883420505427373,0.15339272100524734,0.2412778021769698,0.2167192862259962
SDF4,ENSG00000078808,chr1,1206908,1242067,280,0.174134371288333,0.22218831574523196,0.22328420280253322,0.13911978149896367,0.17490623934538024,0.09495663304561769,0.10440624432065444,0.1563142021436365,0.14686459086859965
B3GALT6,ENSG00000176022,chr1,1222236,1245041,200,0.14233205114569672,0.1588406622617149,0.13263000351291018,0.13429890657147003,0.1356367241338502,0.0921113983853205,0.08571381102908333,0.08086277633617589,0.08726036369241308
C1QTNF12,ENSG00000184163,chr1,1232445,1256722,92,0.08076505414865881,0.06117362414707547,0.03889739581053677,0.08712669333201652,0.03362745164735736,0.05383207402101248,0.06003851790305418,0.00929264609459602,0.0030862022125543245
UBE2J2,ENSG00000160087,chr1,1243908,1283864,225,0.21233593628707742,0.3149621977412354,0.335537228040993,0.20543185424602411,0.3859943729088513,0.10409421251633644,0.060243297519703115,0.27418704394703597,0.31803795894366926
SCNN1D,ENSG00000162572,chr1,1270435,1302029,209,0.30843220990439146,0.30617911420303195,0.3180941856285034,0.37307144838978196,0.40839637830307995,0.1757359039643446,0.1537728563682353,0.18980553745157702,0.21176858504768634
ACAP3,ENSG00000131584,chr1,1282389,1319609,194,0.4140597937915748,0.4327602694439113,0.3799439987930184,0.6641759919260879,0.4892543044803669,0.3117826553506992,0.49312891402540754,0.25519060404706373,0.0738443453723554
PUSL1,ENSG00000169972,chr1,1298596,1321677,120,0.5030054677510236,0.41500989424901336,0.35314926556198395,0.7371668280946632,0.5861297296083544,0.3998484421923768,0.49509670488277435,0.1363119029471111,0.041063640256713496
INTS11,ENSG00000127054,chr1,1301584,1334687,210,0.5391047291175731,0.5062574092979087,0.43636185213931017,0.7641646771712026,0.619447244784261,0.45349129689145334,0.5921160034956798,0.2522496721609256,0.11362496555669921
CPTP,ENSG00000224051,chr1,1314755,1338896,153,0.6143949152609174,0.5787497669585416,0.6034172660131225,0.7518310026521748,0.717794588115807,0.44629958747256815,0.4965267529029296,0.41822865662900605,0.36800149119864445
