gene_name,gene_id,chrom,start,end,n_snps,fst_afr_sas,fst_afr_mel,fst_mel_sas,fst_afr_eur,fst_eur_mel,pbs1_african,pbs2_african,pbs3_melanesian,pbs4_melanesian
FAM110C,ENSG00000184731,chr2,28813,56870,193,0.3152664080766427,0.2038020108864795,0.11661038018446213,0.2758648125273741,0.13590968034810336,0.24132194856879446,0.2023032980074117,0.0,0.025604096016419747
SH3YL1,ENSG00000035115,chr2,207729,276398,352,0.40191948599064015,0.3765972693626742,0.30615579204879795,0.41126677528527494,0.2994942010752618,0.3105422994061885,0.32319601178108814,0.16202023201918697,0.14936651964428738
ACP1,ENSG00000143727,chr2,254139,288283,189,0.41381464002501817,0.43890584475344263,0.30738394456911244,0.40738580756948517,0.2536986275651014,0.372353156228556,0.4042262358596884,0.20551339664945106,0.17364031701831878
ALKAL2,ENSG00000189292,chr2,269557,298851,151,0.481915372325365,0.49323441579794264,0.3340109549425601,0.4869900128814224,0.4116101982815051,0.46542067981259283,0.40840054209516646,0.21428606107486964,0.27130619879229606
TMEM18,ENSG00000151353,chr2,653876,687406,243,0.5135407185510263,0.5484464041467579,0.48847173668150257,0.5449459227703327,0.5128754513859131,0.4226554226883758,0.4315823905221406,0.37240578427301463,0.36347881643924984
SNTG2,ENSG00000172554,chr2,940848,1377613,3673,0.3960462404894501,0.47111506604886894,0.3883418609987144,0.4431284663719005,0.421806178848229,0.32483013953900647,0.33727947829922,0.31215424740533515,0.29970490864512167
TPO,ENSG00000115705,chr2,1364065,1553711,1487,0.3911669479160438,0.48145337514887865,0.44285996689158846,0.36312258828381266,0.39609443796639804,0.2839989257194177,0.30178298674136184,0.3727264070686746,0.3549423460467306
PXDN,ENSG00000130508,chr2,1621886,1754852,893,0.4236683835443809,0.45464887861157527,0.41861736206049627,0.41975904783695345,0.41551431245129467,0.30752566973306167,0.30680713712811847,0.29879976260353985,0.29951829520848317
MYT1L,ENSG00000186487,chr2,1779112,2341664,3638,0.39828408166928814,0.41469430625853787,0.3830074138498171,0.36220251925663616,0.3464363079397413,0.28034629261433575,0.2800201007385648,0.2552747222152217,0.25560091409099256
EIPR1,ENSG00000032389,chr2,3178924,3387830,875,0.5948330197843956,0.699872806711565,0.5816243458034502,0.605022824705767,0.6087406230011583,0.6178146803888538,0.5970458228609897,0.5857342361620842,0.606503093689948
TRAPPC12,ENSG00000171853,chr2,3369674,3495094,917,0.35591759033117837,0.4419545421371272,0.3902808384131526,0.3575020271312404,0.375387170567381,0.2642433156434383,0.27754158869727846,0.31907153857146486,0.3057732655176246
ADI1,ENSG00000182551,chr2,3487365,3529531,370,0.4398289074302252,0.32813990316918384,0.2047312068495042,0.37315037042110366,0.22834748994188686,0.3740715259810814,0.3027663974614502,0.023633623392151082,0.09493875191178233
RP13-512J5.1,ENSG00000286905,chr2,3522007,3568333,89,0.3619990960880969,0.5704136865937954,0.49294230963940483,0.2771332395335589,0.4859692561642423,0.30760883994841326,0.2519953768323921,0.53732375527068,0.5929372183867012
RNASEH1,ENSG00000171865,chr2,3531429,3568333,82,0.34656213859074386,0.5774792823479221,0.5124121645134999,0.29708079733219395,0.5059149425196363,0.2843699021886835,0.25449126400664546,0.5771468953355375,0.6070255335175755
