gene_name,gene_id,chrom,start,end,n_snps,fst_afr_sas,fst_afr_mel,fst_mel_sas,fst_afr_eur,fst_eur_mel,pbs1_african,pbs2_african,pbs3_melanesian,pbs4_melanesian
TUBA3C,ENSG00000198033,chr13,19163771,19191824,0,,,,,,,,,
TPTE2,ENSG00000132958,chr13,19412876,19546762,291,0.6460573521366697,0.5671715625095844,0.560497048520104,0.6767667544972494,0.5379264949914127,0.5269616960408301,0.5973818215105164,0.3104521517209533,0.24003202625126718
MPHOSPH8,ENSG00000196199,chr13,19623658,19683441,268,0.4236509100165097,0.2989584177849844,0.41346160021952255,0.47122087860213036,0.4214214628572815,0.18635633894473047,0.22259578394938934,0.168831736338382,0.13259229133372308
PSPC1,ENSG00000121390,chr13,19664751,19793019,612,0.5955674291050468,0.40446773955411197,0.486860618815625,0.625297476579915,0.5507650039672828,0.37818109961890384,0.34985670247503964,0.14011861832256267,0.16844301546642687
ZMYM5,ENSG00000132950,chr13,19813481,19873649,359,0.46149702892027444,0.26230825281217524,0.3770064383394839,0.4436076453454618,0.3144038489280158,0.22498619939428496,0.25652213123379564,0.07924302898014746,0.047707097140636756
ZMYM2,ENSG00000121741,chr13,19948676,20101829,650,0.5168182839970386,0.48337113554730793,0.5076929043026178,0.5165852185743701,0.5288536559469701,0.3395702097515439,0.3173621175716865,0.32086031623757655,0.34306840841743397
GJA3,ENSG00000121743,chr13,20128254,20171052,288,0.35385263090367985,0.5430931531734771,0.5389899604132188,0.33185349877288545,0.526435773760696,0.22283398121709047,0.21952791366523106,0.5604417639140912,0.5637478314659505
GJB2,ENSG00000165474,chr13,20177462,20202938,202,0.6373805789434314,0.8064853703961877,0.8745334359253712,0.5640696060921927,0.8638135158661612,0.2905438040510777,0.23947236696789787,1.3518583601314909,1.4029297972146706
GJB6,ENSG00000121742,chr13,20211961,20242365,251,0.5089588528529561,0.5743076390105292,0.5743632911651252,0.4622648366640967,0.5914574965307774,0.35554830506926055,0.2896340649697556,0.4984900458264077,0.5644042859259126
CRYL1,ENSG00000165475,chr13,20393665,20535873,1141,0.5361139171697534,0.4853618215918141,0.5090264256381803,0.5629495366509103,0.49698036260879236,0.36052124339938874,0.40243586805410486,0.3037699480319967,0.2618553233772806
IFT88,ENSG00000032742,chr13,20557137,20701444,767,0.5802032697824745,0.6506505422763667,0.6902986464615815,0.5227639851963224,0.6372817466325351,0.3737601926149542,0.3886488795685512,0.677922353613714,0.6630336666601169
IL17D,ENSG00000172458,chr13,20692126,20733098,260,0.40582764087792855,0.5538081900548103,0.5632305605365003,0.47768636874616,0.5346291943025591,0.24962118275652423,0.345786319036104,0.5573851695162348,0.4612200332366551
EEF1AKMT1,ENSG00000150456,chr13,20718730,20783961,395,0.3423470728428867,0.674429868624362,0.6495314033190881,0.3375836223228494,0.6350660936964093,0.24638558200614524,0.26299965710590834,0.8757918011597429,0.8591777260599798
XPO4,ENSG00000132953,chr13,20767328,20913048,752,0.396620396992512,0.6813717225550824,0.6263213807311501,0.4101155643785776,0.6720421549169276,0.3322898643184882,0.27834428163747427,0.8114402658063291,0.8653858484873429
LATS2,ENSG00000150457,chr13,20963035,21071586,743,0.5211512154567176,0.5365118374871499,0.439159225153556,0.5314694519307321,0.5237705073233371,0.46351330870066104,0.3926364978117847,0.3054611249483026,0.37633793583717895
SAP18,ENSG00000150459,chr13,21130513,21159084,163,0.3868619732704586,0.48310221443089674,0.40673113664832594,0.45059100744074393,0.40343858249152137,0.31348387287403096,0.37112459436449163,0.34642625797583604,0.28878553648537536
SKA3,ENSG00000165480,chr13,21143594,21186552,208,0.6015539015990848,0.627370249438122,0.5982641106309219,0.5597643735893308,0.5489094928030804,0.49769631569449474,0.5057639402634484,0.48947366246258084,0.4814060378936271
MRPL57,ENSG00000173141,chr13,21166657,21189084,102,0.5968374273285731,0.5996551749827718,0.6992979839217796,0.592071167465637,0.6651768219464185,0.3111044742746737,0.3589694386683714,0.6043245664189151,0.5564596020252175
ZDHHC20,ENSG00000180776,chr13,21362570,21469370,548,0.4137203553445871,0.7854241358415301,0.656887799724327,0.3519188218328306,0.6380599846438355,0.5016762736034226,0.4782772276436835,1.037415650479873,1.0608146964396121
MICU2,ENSG00000165487,chr13,21482690,21614181,752,0.5300330878705575,0.7322338841001367,0.6749117584480837,0.5091707736238557,0.6707664211013252,0.4745378734032143,0.45915629348594245,0.8431035079602187,0.8584850878774907
FGF9,ENSG00000102678,chr13,21661072,21714498,263,0.5093520074977556,0.6754044191572166,0.5815687335459958,0.4382753586421751,0.5478958402667667,0.4829804627984061,0.45403803275147847,0.6421947753586265,0.6711372054055541
SGCG,ENSG00000102683,chr13,23170978,23335162,1567,0.4322230586236495,0.6100976449515041,0.5575026534606248,0.35790743635482564,0.5368961281218892,0.3462823890198104,0.3075389218405976,0.5955765538573772,0.6343200210365899
SACS,ENSG00000151835,chr13,23278688,23443763,1187,0.4093432455206878,0.5078489797418578,0.518687640155031,0.36594398815639934,0.4940987770898344,0.25212552647557734,0.24158689957277069,0.45684413137010876,0.4673827582729154
TNFRSF19,ENSG00000127863,chr13,23560369,23686104,821,0.3257570211956147,0.4813138655422564,0.4361318328805346,0.3463600294439654,0.3961896469230833,0.23884312931192403,0.2885798984182652,0.41761320000281793,0.3678764308964768
MIPEP,ENSG00000027001,chr13,23720188,23899400,970,0.5539995938141427,0.6730696890088249,0.6117737109667405,0.5041704251817627,0.5512520169847276,0.48963838652850306,0.5091187118133907,0.628369860503811,0.6088895352189232
C1QTNF9B,ENSG00000205863,chr13,23881098,23907502,63,0.38328157634973953,0.5793677759608727,0.5330041581848922,0.33724866047704727,0.4234739760129956,0.293952100830957,0.3633085089535255,0.5720443033638533,0.5026878952412848
RP11-307N16.6,ENSG00000273167,chr13,23969699,24331031,3020,0.45294433897323905,0.5258608176061654,0.47913289167945583,0.48067811305509683,0.467004743736169,0.3485993756562494,0.3861214968639919,0.39765499099049434,0.3601328697827518
SPATA13,ENSG00000182957,chr13,23969804,24317074,3019,0.45157763776745036,0.521255914395763,0.47913289167945583,0.4731748180810182,0.467004743736169,0.3425191535610597,0.3741164230280234,0.39406993883180075,0.362472669364837
C1QTNF9,ENSG00000240654,chr13,24297165,24332535,70,0.3113273372860868,0.7505602141086856,0.6993545150237844,0.24561832938854125,0.6912203941438841,0.27985172207014475,0.24763353520422127,1.1086860099603575,1.140904196826281
PARP4,ENSG00000102699,chr13,24410930,24522778,758,0.3896725704767338,0.5200541812257293,0.6284901432977644,0.2841180811833139,0.46578012732076934,0.11883093605770251,0.2206871621523458,0.6152511229472512,0.5133948968526079
ATP12A,ENSG00000075673,chr13,24670407,24722472,391,0.2729478990091096,0.3923050436058817,0.35556000316846204,0.2575352077597754,0.3610409159896293,0.18873290818911062,0.17397360436264386,0.3093493311857164,0.3241086350121831
RNF17,ENSG00000132972,chr13,24754168,24889921,790,0.4872889687137219,0.6483666049847232,0.6062002140582441,0.4718223153619324,0.5679481278545666,0.39064818277909646,0.42213952098147267,0.6545179547678843,0.6230266165655081
